,concept,ui,source,sourceConcept,obsolete,name,termType,language
10423,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548399,A33310292,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1156879008,false,Vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Hepatitis B virus antigens (medicinal product),FN,ENG
10424,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548399,A33274200,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1156879008,false,Diphtheria and hepatitis B and pertussis and tetanus vaccine,SY,ENG
10425,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548399,A33288945,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1156879008,false,Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Hepatitis B virus antigens only vaccine product,PT,ENG
10426,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397490,A34736117,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871886002,false,Diphtheria and Haemophilus influenzae type b and hepatitis B and pertussis and tetanus vaccine,SY,ENG
10427,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397490,A34725116,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871886002,false,Vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus antigens (medicinal product),FN,ENG
10428,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397490,A34728429,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871886002,false,Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus antigens only vaccine product,PT,ENG
10429,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397419,A34717313,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2081000221102,false,"Diphtheria toxoid, Haemophilus influenzae type b conjugate, hepatitis B surface antigen, acellular pertussis and tetanus toxoid paediatric vaccine",SYGB,ENG
10430,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397419,A34734496,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2081000221102,false,"Diphtheria toxoid, Haemophilus influenzae type b conjugate, hepatitis B surface antigen, acellular pertussis and tetanus toxoid pediatric vaccine",SY,ENG
10431,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397419,A34738914,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2081000221102,false,"Acellular Bordetella pertussis, Clostridium tetani and Corynebacterium diphtheriae toxoids, Haemophilus influenzae type b capsular polysaccharide conjugated, Hepatitis B virus surface antigens only pediatric vaccine",PT,ENG
10432,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397419,A34730686,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2081000221102,false,"Acellular Bordetella pertussis, Clostridium tetani and Corynebacterium diphtheriae toxoids, Haemophilus influenzae type b capsular polysaccharide conjugated, Hepatitis B virus surface antigens only paediatric vaccine",PTGB,ENG
10433,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397419,A34729532,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2081000221102,false,"Pediatric vaccine product containing only acellular Bordetella pertussis, Clostridium tetani and Corynebacterium diphtheriae toxoids, Haemophilus influenzae type b capsular polysaccharide conjugated, Hepatitis B virus surface antigens (medicinal product)",FN,ENG
10434,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397399,A35242050,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871806004,false,Haemophilus influenzae type b and hepatitis B vaccine,SY,ENG
10435,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397399,A34747304,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871806004,false,Haemophilus influenzae type b and Hepatitis B virus antigens only vaccine product,PT,ENG
10436,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397399,A34726708,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871806004,false,Vaccine product containing only Haemophilus influenzae type b and Hepatitis B virus antigens (medicinal product),FN,ENG
10437,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397503,A34731260,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871895005,false,Diphtheria and Haemophilus influenzae type b and hepatitis B and pertussis and poliomyelitis and tetanus,SY,ENG
10438,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397503,A34749524,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871895005,false,Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus and Human poliovirus antigens only vaccine product,PT,ENG
10439,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397503,A34724559,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871895005,false,Vaccine product containing only Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus and Human poliovirus antigens (medicinal product),FN,ENG
10440,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548580,A34738912,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1162637003,false,Diphtheria and acellular pertussis and Haemophilus influenzae type b and hepatitis B and inactivated poliomyelitis and tetanus vaccine,SY,ENG
10441,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548580,A34738913,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1162637003,false,Vaccine product containing only acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus and inactivated Human poliovirus antigens (medicinal product),FN,ENG
10442,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548580,A34720108,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1162637003,false,Acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus and inactivated Human poliovirus antigens only vaccine product,PT,ENG
10443,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548579,A34721243,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1162634005,false,"Diphtheria toxoid, acellular pertussis, Haemophilus influenzae type b conjugated, hepatitis B, inactivated poliomyelitis and tetanus toxoid paediatric vaccine",SYGB,ENG
10444,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548579,A34721242,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1162634005,false,"Acellular Bordetella pertussis, Clostridium tetani toxoid, Corynebacterium diphtheriae toxoid, Haemophilus influenzae type b conjugated, Hepatitis B virus and inactivated Human poliovirus antigens only pediatric vaccine product",PT,ENG
10445,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548579,A34746248,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1162634005,false,"Acellular Bordetella pertussis, Clostridium tetani toxoid, Corynebacterium diphtheriae toxoid, Haemophilus influenzae type b conjugated, Hepatitis B virus and inactivated Human poliovirus antigens only paediatric vaccine product",PTGB,ENG
10446,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548579,A34736118,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1162634005,false,"Pediatric vaccine product containing only acellular Bordetella pertussis, Clostridium tetani and Corynebacterium diphtheriae toxoids, Haemophilus influenzae type b conjugated, Hepatitis B virus and inactivated Human poliovirus antigens (medicinal product)",FN,ENG
10447,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5548579,A34715667,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1162634005,false,"Diphtheria toxoid, acellular pertussis, Haemophilus influenzae type b conjugated, hepatitis B, inactivated poliomyelitis and tetanus toxoid pediatric vaccine",SY,ENG
10448,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397523,A34724560,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2101000221107,false,Acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus and Human poliovirus antigens only paediatric vaccine product,PTGB,ENG
10449,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397523,A34738361,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2101000221107,false,Diphtheria and acellular pertussis and Haemophilus influenzae type b and hepatitis B and poliomyelitis and tetanus paediatric vaccine,SYGB,ENG
10450,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397523,A34720687,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2101000221107,false,Diphtheria and acellular pertussis and Haemophilus influenzae type b and hepatitis B and poliomyelitis and tetanus pediatric vaccine,SY,ENG
10451,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397523,A34741182,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2101000221107,false,Acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus and Human poliovirus antigens only pediatric vaccine product,PT,ENG
10452,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397523,A34742845,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2101000221107,false,Pediatric vaccine product containing only acellular Bordetella pertussis and Clostridium tetani and Corynebacterium diphtheriae and Haemophilus influenzae type b and Hepatitis B virus and Human poliovirus antigens (medicinal product),FN,ENG
10453,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5394957,A32305587,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/836379009,false,Human papillomavirus antigen-containing vaccine product,PT,ENG
10454,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5394957,A32324671,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/836379009,false,Vaccine product containing Human papillomavirus antigen (medicinal product),FN,ENG
10455,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395272,A32311157,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/911000221103,false,Human papillomavirus vaccine,SY,ENG
10456,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395272,A32308428,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/911000221103,false,Vaccine product containing only Human papillomavirus antigen (medicinal product),FN,ENG
10457,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395272,A32311158,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/911000221103,false,Human papillomavirus antigen only vaccine product,PT,ENG
10458,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395272,A32341596,MTH,NONE,false,Vaccine product containing only Human papillomavirus antigen (medicinal product),PN,ENG
10459,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395961,A32317176,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1991000221106,false,Human papillomavirus 16 and 18 vaccine,SY,ENG
10460,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395961,A32314356,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1991000221106,false,Human papillomavirus 16 and 18 antigens only vaccine product,PT,ENG
10461,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395961,A32325262,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1991000221106,false,Vaccine product containing only Human papillomavirus 16 and 18 antigens (medicinal product),FN,ENG
10462,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395963,A32314358,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2001000221108,false,"Human papillomavirus 6, 11, 16 and 18 antigens only vaccine product",PT,ENG
10463,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395963,A32306153,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2001000221108,false,"Human papillomavirus 6, 11, 16 and 18 vaccine",SY,ENG
10464,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395963,A32308840,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2001000221108,false,"Vaccine product containing only Human papillomavirus 6, 11, 16 and 18 antigens (medicinal product)",FN,ENG
10465,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5687594,A34739879,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1209197008,false,"Human papillomavirus 6, 11, 16, 18, 31, 33, 45, 52 and 58 antigens only vaccine product",PT,ENG
10466,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5687594,A34723217,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1209197008,false,"Vaccine product containing only Human papillomavirus 6, 11, 16, 18, 31, 33, 45, 52 and 58 antigens (medicinal product)",FN,ENG
10467,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5687594,A34743767,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1209197008,false,"Human papillomavirus 6, 11, 16, 18, 31, 33, 45, 52 and 58 vaccine",SY,ENG
10468,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5394970,A32308266,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/836393002,false,Vaccine product containing Rabies lyssavirus antigen (medicinal product),FN,ENG
10469,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5394970,A32305591,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/836393002,false,Rabies lyssavirus antigen-containing vaccine product,PT,ENG
10470,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5240159,A32312413,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871726005,false,Vaccine product containing only Rabies lyssavirus antigen (medicinal product),FN,ENG
10471,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5240159,A32306930,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871726005,false,Rabies vaccine,SY,ENG
10472,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5240159,A32329653,MTH,NONE,false,Vaccine product containing only Rabies lyssavirus antigen (medicinal product),PN,ENG
10473,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5240159,A32309654,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871726005,false,Rabies lyssavirus antigen only vaccine product,PT,ENG
10474,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395863,A32314309,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1131000221109,false,Vaccine product containing only inactivated whole Rabies lyssavirus antigen,PT,ENG
10475,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395863,A32325215,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1131000221109,false,Vaccine product containing only inactivated whole Rabies lyssavirus antigen (medicinal product),FN,ENG
10476,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395863,A32308789,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1131000221109,false,Inactivated rabies vaccine,SY,ENG
10477,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395871,A32317316,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2201000221100,false,Inactivated whole Rabies lyssavirus antigen grown in brain tissue only vaccine product,PT,ENG
10478,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395871,A32317141,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2201000221100,false,Vaccine product containing only inactivated whole Rabies lyssavirus antigen grown in brain tissue (medicinal product),FN,ENG
10479,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395871,A32319808,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2201000221100,false,Inactivated rabies virus vaccine grown in brain tissue,SY,ENG
10480,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395870,A32306117,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2191000221103,false,Inactivated rabies vaccine grown in cellular line,SY,ENG
10481,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395870,A32322696,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2191000221103,false,Inactivated whole Rabies lyssavirus antigen grown in cellular line only vaccine product,PT,ENG
10482,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395870,A32325218,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2191000221103,false,Vaccine product containing only inactivated whole Rabies lyssavirus antigen grown in cellular line (medicinal product),FN,ENG
10483,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395042,A32305632,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/836498007,false,Mumps orthorubulavirus antigen-containing vaccine product,PT,ENG
10484,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395042,A32324708,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/836498007,false,Vaccine product containing Mumps orthorubulavirus antigen (medicinal product),FN,ENG
10485,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5240005,A32315234,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871737006,false,Mumps orthorubulavirus antigen only vaccine product,PT,ENG
10486,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5240005,A32329637,MTH,NONE,false,Vaccine product containing only Mumps orthorubulavirus antigen (medicinal product),PN,ENG
10487,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5240005,A32320680,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871737006,false,Mumps vaccine,SY,ENG
10488,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5240005,A32315235,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871737006,false,Vaccine product containing only Mumps orthorubulavirus antigen (medicinal product),FN,ENG
10489,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3850126,A32312426,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871738001,false,Live attenuated mumps vaccine,SY,ENG
10490,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3850126,A32320752,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871738001,false,Live attenuated Mumps orthorubulavirus antigen only vaccine product,PT,ENG
10491,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3850126,A26595862,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0586544,false,"Mumps Vaccine, Live Attenuated",PEP,ENG
10492,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3850126,A26668626,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0586544,false,Live Attenuated Mumps Virus Vaccine,ET,ENG
10493,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3850126,A32326090,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871738001,false,Vaccine product containing only live attenuated Mumps orthorubulavirus antigen (medicinal product),FN,ENG
10494,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3850126,A26604013,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0586544,false,"Mumps Virus Vaccine, Live Attenuated",ET,ENG
10495,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3850126,A24134008,MTH,NONE,false,"Mumps Vaccine, Live Attenuated",PN,ENG
10496,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C3850126,A26601295,MSH,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/MSH/M0586544,false,Live Attenuated Mumps Vaccine,ET,ENG
10497,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397520,A32323516,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871908002,false,Vaccine product containing only Human alphaherpesvirus 3 and Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens (medicinal product),FN,ENG
10498,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397520,A32320843,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871908002,false,Measles and mumps and rubella and varicella virus vaccine,SY,ENG
10499,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397520,A32320842,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871908002,false,Human alphaherpesvirus 3 and Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens only vaccine product,PT,ENG
10500,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397377,A32306978,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2251000221101,false,Live attenuated measles and mumps and rubella and varicella-zoster vaccine,SY,ENG
10501,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397377,A32315276,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2251000221101,false,Live attenuated Measles morbillivirus and Mumps orthorubulavirus and Rubella virus and Human alphaherpesvirus 3 antigens only vaccine product,PT,ENG
10502,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397377,A32312467,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2251000221101,false,Vaccine product containing only live attenuated Measles morbillivirus and Mumps orthorubulavirus and Rubella virus and Human alphaherpesvirus 3 antigens (medicinal product),FN,ENG
10503,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397417,A32326168,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871831003,false,Measles and mumps and rubella vaccine,SY,ENG
10504,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397417,A32315302,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871831003,false,Vaccine product containing only Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens (medicinal product),FN,ENG
10505,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397417,A33309007,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/871831003,false,Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens only vaccine product,PT,ENG
10506,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5396165,A32317315,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2241000221103,false,Live attenuated Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens only vaccine product,PT,ENG
10507,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5396165,A32311708,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2241000221103,false,Vaccine product containing only live attenuated Measles morbillivirus and Mumps orthorubulavirus and Rubella virus antigens (medicinal product),FN,ENG
10508,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5396165,A32325396,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/2241000221103,false,"Live attenuated measles, mumps, and rubella vaccine",SY,ENG
10509,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5191741,A35248804,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1252703004,false,Measles and mumps vaccine,SY,ENG
10510,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5191741,A35246377,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1252703004,false,Vaccine product containing only Measles morbillivirus and Mumps orthorubulavirus (medicinal product),FN,ENG
10511,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5191741,A35248513,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/1252703004,false,Measles morbillivirus and Mumps orthorubulavirus antigens only vaccine product,PT,ENG
10512,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395423,A32324946,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/840563003,false,Vaccine product containing Dengue virus antigen (medicinal product),FN,ENG
10513,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5395423,A32305850,SNOMEDCT_US,https://uts-ws.nlm.nih.gov/rest/content/2023AB/source/SNOMEDCT_US/840563003,false,Dengue virus antigen-containing vaccine product,PT,ENG
10514,https://uts-ws.nlm.nih.gov/rest/content/2023AB/CUI/C5397329,A32342011,MTH,NONE,false,Vaccine product containing only Dengue virus antigen (medicinal product),PN,ENG
